Date,Maturity,F,lambda_,Mean_rnd,Std_rnd,IQR_rnd,Q10_rnd,Q90_rnd,Mean_rwd,Std_rwd,IQR_rwd,Q10_rwd,Q90_rwd,VRP,Mean_shift,IQR_diff
2023-05-01,3M,6.5,-0.1,6.507436173312459,0.9188588253521919,2.243243243243243,5.378378378378379,7.621621621621622,6.423298521150752,0.9163588873380288,2.243243243243243,5.297297297297297,7.54054054054054,0.0045879305242194635,0.08413765216170699,0.0
2023-06-01,3M,7.0,-0.1,7.0024959577295105,0.8988566106874916,2.1621621621621614,5.918918918918919,8.08108108108108,6.922316055598337,0.8928070088874243,2.1621621621621614,5.837837837837839,8.0,0.0108388514580956,0.08017990213117354,0.0
2023-07-01,3M,6.5,-0.1,6.520391867728293,1.0877829153092633,2.6756756756756754,5.162162162162162,7.837837837837838,6.402795100647926,1.0820145626215925,2.7027027027027026,5.027027027027027,7.72972972972973,0.012516157113523718,0.11759676708036704,-0.027027027027027195
2023-08-01,3M,8.0,-0.1,8.004584892830401,1.147557209034144,2.756756756756757,6.621621621621622,9.378378378378379,7.873695642515191,1.1424942799208464,2.756756756756757,6.486486486486487,9.243243243243244,0.01159436835438088,0.13088925031521015,0.0
2023-09-01,3M,9.5,-0.1,9.502114821947645,1.1701678537680313,2.7837837837837824,8.108108108108109,10.891891891891891,9.36634092125936,1.1634072690832589,2.783783783783784,7.972972972972974,10.756756756756758,0.015776332236314028,0.1357739006882852,-1.7763568394002505e-15
2023-10-01,3M,11.0,-0.1,11.0008832827671,1.0000476218066587,2.378378378378379,9.81081081081081,12.18918918918919,10.900601162082637,1.0051789909633162,2.378378378378377,9.702702702702704,12.08108108108108,-0.010289557992876563,0.1002821206844633,1.7763568394002505e-15
2023-11-01,3M,12.5,-0.1,12.500706477825792,1.1377410481910253,2.72972972972973,11.135135135135135,13.864864864864865,12.370745217158184,1.1449679069128111,2.72972972972973,11.0,13.72972972972973,-0.016496815121490593,0.12996126066760816,0.0
2023-12-01,3M,13.5,-0.1,13.500284744617494,1.2304848233862937,3.0,12.0,15.0,13.348026899365648,1.239754893236403,3.0,11.837837837837839,14.837837837837839,-0.022899294719606944,0.15225784525184594,0.0
2024-01-01,3M,15.0,-0.1,15.000019742049826,0.8561407114260915,2.0810810810810825,13.972972972972974,16.054054054054056,14.926848205923415,0.8553945809759639,2.0810810810810807,13.891891891891893,15.972972972972974,0.0012770285981291707,0.07317153612641114,1.7763568394002505e-15
2024-02-01,3M,15.0,-0.1,15.000007834354822,0.5529078610821531,1.3513513513513526,14.324324324324325,15.675675675675677,14.969380113337527,0.5541446300762201,1.3513513513513509,14.297297297297298,15.64864864864865,-0.001369168195869297,0.030627721017294718,1.7763568394002505e-15
2024-03-01,3M,15.0,-0.1,15.000017889511613,0.6566148523955996,1.6216216216216228,14.18918918918919,15.810810810810812,14.956691791306877,0.6602059385920668,1.6216216216216228,14.135135135135135,15.756756756756758,-0.004728816965736793,0.04332609820473543,0.0
2024-04-01,3M,15.5,-0.1,15.50001517018557,0.7575980145695199,1.8648648648648667,14.567567567567568,16.432432432432435,15.44263916890116,0.7578459136155467,1.864864864864865,14.513513513513514,16.37837837837838,-0.0003756771041040219,0.05737600128441045,1.7763568394002505e-15
2024-05-01,3M,15.0,-0.1,15.000117741711035,1.1838742963524171,2.8648648648648667,13.567567567567568,16.432432432432435,14.859612673355477,1.1888219012314156,2.891891891891893,13.405405405405405,16.2972972972973,-0.011739163283547294,0.14050506835555865,-0.027027027027026307
2024-06-01,3M,15.0,-0.1,15.000986423555615,1.8923013506955628,4.594594594594595,12.702702702702704,17.2972972972973,14.642085235437069,1.9047685375618486,4.594594594594595,12.324324324324325,16.91891891891892,-0.0473387798412519,0.358901188118546,0.0
2024-07-01,3M,16.5,-0.1,16.501364380152417,1.8466831944084197,4.432432432432432,14.27027027027027,18.7027027027027,16.15565881361207,1.881826967142444,4.486486486486486,13.891891891891893,18.37837837837838,-0.1310339137540435,0.3457055665403459,-0.05405405405405439
2024-08-01,3M,19.0,-0.1,19.00014933251996,1.7401604761787928,4.216216216216214,16.891891891891895,21.10810810810811,18.695848168174578,1.7556747966009423,4.216216216216218,16.56756756756757,20.783783783783786,-0.05423550856495707,0.30430116434538235,-3.552713678800501e-15
2024-09-01,3M,20.0,-0.1,20.00037748744869,1.5560099390155533,3.72972972972973,18.135135135135137,21.864864864864867,19.753776093301088,1.5916431527269541,3.7837837837837824,17.83783783783784,21.62162162162162,-0.11216099530741186,0.24660139414760351,-0.054054054054052614
2024-10-01,3M,20.0,-0.1,19.999897148957807,1.6704417386452108,4.0,18.0,22.0,19.715385198013124,1.7123981129066574,4.054054054054053,17.675675675675677,21.72972972972973,-0.14193169487824653,0.2845119509446832,-0.054054054054052614
2024-11-01,3M,23.0,-0.1,23.190463442596506,2.289587265596238,5.171171171171171,21.162162162162165,26.333333333333336,22.557031768935154,2.8472037757554283,5.255255255255257,20.32132132132132,25.576576576576578,-2.864359493895508,0.6334316736613523,-0.08408408408408619
2024-12-01,3M,21.0,-0.1,21.00261877068092,2.169094621368951,5.165165165165163,18.413413413413416,23.57857857857858,20.52515984447648,2.2196248445681164,5.285285285285283,17.852852852852855,23.13813813813814,-0.22176297417232238,0.4774589262044415,-0.12012012012012008
2025-01-01,3M,17.0,-0.1,17.001967583939525,2.154851739896406,5.245245245245247,14.36936936936937,19.614614614614617,16.535734229045715,2.174088868424191,5.285285285285287,13.84884884884885,19.134134134134136,-0.08327638687141015,0.46623335489380935,-0.040040040040040026
2025-02-01,3M,18.0,-0.1,18.000223543810353,2.084842739913954,5.165165165165167,15.41041041041041,20.575575575575577,17.56526505489327,2.0919093084794254,5.165165165165167,14.96996996996997,20.135135135135137,-0.029515304730944436,0.4349584889170828,0.0
2025-03-01,3M,19.0,-0.1,19.000063997490486,1.9598905872801509,4.884884884884887,16.57157157157157,21.456456456456458,18.61419092826426,1.9729216585066778,4.924924924924927,16.13113113113113,21.056056056056057,-0.05124875649540561,0.3858730692262249,-0.040040040040040026
2025-04-01,3M,19.0,-0.1,19.000074672668983,1.925747151988876,4.764764764764767,16.61161161161161,21.376376376376378,18.62604800424648,1.9462235801821253,4.844844844844847,16.17117117117117,21.016016016016017,-0.07928413066366247,0.374026668422502,-0.08008008008008005
2025-05-01,3M,19.0,-0.1,19.00005889632601,2.0026519537446905,5.005005005005007,16.49149149149149,21.496496496496498,18.598454563355872,2.0095834951716807,5.005005005005007,16.09109109109109,21.096096096096097,-0.027810976229002193,0.40160433297013753,0.0
2025-06-01,3M,18.0,-0.1,18.00003876597138,1.7439723087185799,4.364364364364366,15.81081081081081,20.175175175175177,17.69475985436351,1.7532268008134064,4.364364364364366,15.49049049049049,19.854854854854857,-0.03236480151319876,0.3052789116078678,0.0
2025-07-01,3M,14.0,-0.1,14.000504887143576,1.6676888754482735,4.164164164164163,11.926926926926928,16.09109109109109,13.720799078600956,1.6795362476999374,4.204204204204203,11.606606606606608,15.81081081081081,-0.03965582204405882,0.2797058085426194,-0.040040040040040026
2025-08-01,3M,13.0,-0.1,13.0002688286859,1.498312683457556,3.723723723723724,11.166166166166166,14.88988988988989,12.777047506803019,1.4916899054119688,3.723723723723724,10.925925925925926,14.64964964964965,0.019802123501814428,0.2232213218828818,0.0
2025-09-01,3M,13.0,-0.1,13.000531193962189,1.5215000848001585,3.763763763763764,11.126126126126126,14.88988988988989,12.768628112109559,1.5261087033112501,3.8038038038038042,10.845845845845846,14.64964964964965,-0.01404526627545577,0.23190308185263042,-0.040040040040040026
2025-10-01,3M,14.0,-0.1,14.000294853993683,1.6312557397101424,4.084084084084083,11.966966966966968,16.05105105105105,13.735109123627625,1.6281498895044544,4.044044044044043,11.726726726726728,15.77077077077077,0.010123225643916989,0.2651857303660581,0.040040040040040026
2025-11-01,3M,13.0,-0.1,13.000369145759652,1.4518539918672257,3.603603603603604,11.206206206206206,14.80980980980981,12.78984447493885,1.4519081933382654,3.603603603603604,10.965965965965966,14.56956956956957,-0.00015738818198718363,0.21052467082080284,0.0
2025-12-01,3M,11.0,-0.1,11.002634548313024,1.2832249577839279,3.163163163163164,9.404404404404405,12.567567567567568,10.836654747132863,1.2948092315765993,3.203203203203204,9.204204204204204,12.407407407407408,-0.029864653896420235,0.16597980118016054,-0.040040040040040026
2026-01-01,3M,11.0,-0.1,11.00179582147685,1.2256351208602716,3.0030030030030037,9.484484484484485,12.487487487487488,10.850629595264781,1.2346331945647657,3.0430430430430437,9.324324324324325,12.367367367367368,-0.022137675635026,0.15116622621206943,-0.040040040040040026
2026-02-01,3M,11.0,-0.1,11.002090794321148,1.302467298632035,3.203203203203204,9.404404404404405,12.607607607607608,10.831568716612257,1.3104947918817504,3.243243243243244,9.204204204204204,12.447447447447448,-0.02097553554336251,0.17052207770889183,-0.040040040040040026
2026-03-01,3M,12.0,-0.1,12.000549186759159,1.3590983463154094,3.363363363363364,10.325325325325325,13.68868868868869,11.816755192680825,1.3539770521546095,3.363363363363364,10.125125125125125,13.488488488488489,0.013894457195994692,0.18379399407833397,0.0
2019-03-01,6M,5.0,-0.1,5.020776856614393,0.8021137190324261,2.0320320320320318,3.980980980980981,6.013013013013013,4.95707158108611,0.7946420305792584,2.046046046046046,3.910910910910911,5.956956956956957,0.0119304614969028,0.06370527552828342,-0.014014014014014364
2019-04-01,6M,6.0,-0.1,6.0043071138695,0.9308519958633509,2.1861861861861867,4.877877877877878,7.064064064064064,5.919934624506405,0.9088441475351426,2.2002002002002,4.77977977977978,6.97997997997998,0.04048775369390367,0.08437248936309505,-0.014014014014013476
2019-05-01,6M,6.5,-0.1,6.500070376786038,1.0380267488887653,2.158158158158158,5.368368368368369,7.526526526526527,6.399618911208989,0.9733235410699627,2.158158158158158,5.27027027027027,7.428428428428428,0.1301408158076085,0.10045146557704854,0.0
