Date,Maturity,F,Mean,Std,Skew,Kurt,Q01,Q10,Q25,Q50,Q75,Q90,Q99,IQR_9010,IQR_7525,Tail_right,Tail_left,Tail_total,flag_mean_ok,flag_std_ok,flag_iqr_ok,flag_mono_ok,quality_ok
2019-04-01,3M,7.0,6.999998039573204,0.6186412537100028,0.6645284791988585,7.8568493968933275,5.5225225225225225,6.265265265265265,6.62962962962963,6.993993993993994,7.344344344344345,7.68068068068068,8.745745745745745,1.4154154154154153,0.7147147147147148,1.065065065065065,0.7427427427427427,1.8078078078078077,True,True,True,True,True
2019-05-01,3M,7.0,6.999995195538853,0.6698884039729013,1.3867973823137254,15.004541453092864,5.382382382382382,6.2792792792792795,6.643643643643644,6.993993993993994,7.316316316316316,7.666666666666667,9.026026026026026,1.3873873873873874,0.6726726726726717,1.3593593593593587,0.8968968968968971,2.256256256256256,True,True,True,True,True
2019-06-01,3M,7.0,7.000000053686485,0.6305541058834678,1.6541984601587032,14.753868394931377,5.592592592592593,6.34934934934935,6.657657657657658,6.965965965965966,7.2742742742742745,7.624624624624625,9.054054054054054,1.2752752752752752,0.6166166166166169,1.4294294294294296,0.756756756756757,2.1861861861861867,True,True,True,True,True
2019-07-01,3M,6.5,6.500140291314509,0.5313853590189231,0.7859311520736443,14.628255364977866,5.06006006006006,5.900900900900901,6.237237237237237,6.531531531531531,6.783783783783784,7.022022022022022,7.904904904904905,1.1211211211211216,0.5465465465465469,0.8828828828828827,0.8408408408408405,1.7237237237237233,True,True,True,True,True
2019-08-01,3M,6.5,6.500122039791462,0.5537049799983798,1.515607621888669,17.142297813660935,5.13013013013013,5.914914914914915,6.223223223223224,6.503503503503504,6.7557557557557555,7.008008008008008,8.227227227227228,1.0930930930930929,0.5325325325325316,1.2192192192192204,0.7847847847847849,2.0040040040040052,True,True,True,True,True
2019-09-01,3M,6.5,6.500158488306583,0.5703147670610266,1.8644565240652522,19.49612753127743,5.13013013013013,5.914914914914915,6.223223223223224,6.48948948948949,6.741741741741741,7.008008008008008,8.367367367367368,1.0930930930930929,0.5185185185185173,1.3593593593593605,0.7847847847847849,2.1441441441441453,True,True,True,True,True
2019-10-01,3M,6.0,6.00052121521938,0.5164248899477901,0.9073238661227955,15.732866919369494,4.583583583583584,5.424424424424425,5.732732732732733,6.027027027027027,6.2792792792792795,6.5175175175175175,7.344344344344345,1.0930930930930929,0.5465465465465469,0.8268268268268271,0.8408408408408405,1.6676676676676676,True,True,True,True,True
2019-11-01,3M,6.0,6.0000566947553216,0.44549007227150617,1.862419530617697,17.02911237032298,5.004004004004004,5.564564564564565,5.774774774774775,5.970970970970971,6.167167167167167,6.433433433433434,7.526526526526527,0.8688688688688693,0.39239239239239243,1.0930930930930929,0.5605605605605604,1.6536536536536532,True,True,True,True,True
2019-12-01,3M,6.0,6.000003116553617,0.37039485714656223,0.853417794905676,8.478581326451543,5.1441441441441444,5.592592592592593,5.788788788788789,5.984984984984985,6.181181181181181,6.41941941941942,7.12012012012012,0.8268268268268271,0.39239239239239154,0.7007007007007005,0.4484484484484481,1.1491491491491486,True,True,True,True,True
2020-01-01,3M,6.0,6.000000483134212,0.4030833202360844,1.0941096134123054,7.573924561034942,5.172172172172172,5.55055055055055,5.746746746746746,5.956956956956957,6.195195195195195,6.475475475475475,7.26026026026026,0.924924924924925,0.448448448448449,0.7847847847847849,0.37837837837837807,1.163163163163163,True,True,True,True,True
2020-02-01,3M,5.0,5.0007588093776825,0.36494389292773505,-0.35051987523821104,5.813560698570975,3.966966966966967,4.555555555555555,4.793793793793794,5.018018018018018,5.228228228228229,5.424424424424425,5.802802802802803,0.8688688688688693,0.43443443443443464,0.37837837837837807,0.5885885885885882,0.9669669669669663,True,True,True,True,True
2020-03-01,3M,6.0,5.999966244727034,0.7632936500453538,2.2858369645433507,21.929935756549057,4.331331331331331,5.2142142142142145,5.592592592592593,5.970970970970971,6.34934934934935,6.741741741741741,8.437437437437438,1.5275275275275266,0.756756756756757,1.6956956956956972,0.8828828828828836,2.578578578578581,True,True,True,True,True
2020-04-01,3M,5.0,5.006167785102396,0.5199310986799055,1.0360846218929685,15.193542626244463,3.6306306306306304,4.42942942942943,4.723723723723724,5.004004004004004,5.2842842842842845,5.564564564564565,6.293293293293294,1.135135135135135,0.5605605605605604,0.7287287287287292,0.7987987987987992,1.5275275275275284,True,True,True,True,True
2020-05-01,3M,4.0,4.067636834141623,0.5579143877075518,0.6097624671393901,7.2102801760799,2.6756756756756754,3.4264264264264264,3.831831831831832,4.027027027027027,4.342342342342342,4.792792792792793,5.948948948948949,1.3663663663663663,0.5105105105105103,1.1561561561561566,0.7507507507507509,1.9069069069069076,True,True,True,True,True
2020-06-01,3M,4.25,4.25163889704012,0.5428230953766546,2.0909607550232687,19.55562758114703,3.021021021021021,3.711711711711712,3.981981981981982,4.237237237237237,4.4774774774774775,4.747747747747748,6.069069069069069,1.0360360360360357,0.4954954954954953,1.3213213213213217,0.6906906906906909,2.0120120120120126,True,True,True,True,True
2020-07-01,3M,4.0,4.002132965440189,0.5471984789041167,2.549202649247564,20.29690962435604,2.885885885885886,3.4864864864864864,3.726726726726727,3.951951951951952,4.177177177177177,4.4924924924924925,5.978978978978979,1.006006006006006,0.4504504504504503,1.4864864864864868,0.6006006006006004,2.0870870870870872,True,True,True,True,True
2020-08-01,3M,4.0,4.003181569889536,0.5285744866658871,2.3966634903634723,19.37971853213479,2.885885885885886,3.5015015015015014,3.741741741741742,3.951951951951952,4.177177177177177,4.4774774774774775,5.993993993993994,0.9759759759759761,0.4354354354354353,1.5165165165165169,0.6156156156156154,2.1321321321321323,True,True,True,True,True
2020-09-01,3M,4.0,4.001698847549864,0.4693731789420836,2.2834415542491233,21.25319410076579,2.930930930930931,3.5465465465465464,3.771771771771772,3.981981981981982,4.177177177177177,4.387387387387387,5.618618618618619,0.840840840840841,0.40540540540540526,1.2312312312312317,0.6156156156156154,1.846846846846847,True,True,True,True,True
2020-10-01,3M,4.0,4.001979759732995,0.4921866090240512,2.5878072738599123,24.979594830768566,2.885885885885886,3.5165165165165164,3.771771771771772,3.996996996996997,4.192192192192192,4.402402402402402,5.693693693693694,0.885885885885886,0.42042042042042027,1.2912912912912917,0.6306306306306304,1.9219219219219221,True,True,True,True,True
2020-11-01,3M,4.0,4.001721700345506,0.4916210912023988,2.640598549560701,25.684187704090654,2.885885885885886,3.5165165165165164,3.771771771771772,3.981981981981982,4.192192192192192,4.402402402402402,5.678678678678679,0.885885885885886,0.42042042042042027,1.2762762762762767,0.6306306306306304,1.9069069069069071,True,True,True,True,True
2020-12-01,3M,4.0,4.00044062942128,0.4467271317729851,2.7551468249375306,30.067160455679165,2.915915915915916,3.5615615615615615,3.801801801801802,3.996996996996997,4.192192192192192,4.357357357357357,5.393393393393394,0.795795795795796,0.39039039039039025,1.0360360360360366,0.6456456456456454,1.681681681681682,True,True,True,True,True
2021-01-01,3M,4.0,4.001006557170161,0.5061056122667509,3.048329605291574,30.219329768239252,2.855855855855856,3.5165165165165164,3.771771771771772,3.996996996996997,4.192192192192192,4.387387387387387,5.708708708708709,0.870870870870871,0.42042042042042027,1.3213213213213217,0.6606606606606604,1.9819819819819822,True,True,True,True,True
2021-02-01,3M,4.0,4.002066421594192,0.5203434916609919,2.835288220632446,29.11016307521341,2.810810810810811,3.4864864864864864,3.756756756756757,3.996996996996997,4.222222222222222,4.4174174174174174,5.693693693693694,0.930930930930931,0.4654654654654653,1.2762762762762767,0.6756756756756754,1.9519519519519521,True,True,True,True,True
2021-03-01,3M,4.25,4.25396452711126,0.612333912440261,2.1886569625878067,22.947144614563914,2.810810810810811,3.621621621621622,3.936936936936937,4.237237237237237,4.5375375375375375,4.852852852852853,6.039039039039039,1.2312312312312308,0.6006006006006004,1.1861861861861867,0.810810810810811,1.9969969969969976,True,True,True,True,True
2021-04-01,3M,5.0,5.000917095067533,0.6998098830369078,2.418298192503462,23.797702359148552,3.3963963963963963,4.297297297297297,4.657657657657658,4.987987987987988,5.288288288288289,5.618618618618619,7.27027027027027,1.3213213213213217,0.6306306306306313,1.651651651651651,0.900900900900901,2.552552552552552,True,True,True,True,True
2021-05-01,3M,5.5,5.500140957467857,0.7213242761564997,2.4223043411666794,24.172212718309027,3.846846846846847,4.777777777777778,5.153153153153153,5.498498498498499,5.798798798798799,6.099099099099099,7.870870870870871,1.3213213213213217,0.6456456456456463,1.7717717717717711,0.9309309309309306,2.7027027027027017,True,True,True,True,True
2021-06-01,3M,5.75,5.749957303641701,0.71984599946814,1.967729998640074,20.466990832936848,4.072072072072072,5.003003003003003,5.378378378378379,5.738738738738739,6.084084084084084,6.444444444444445,7.930930930930931,1.4414414414414418,0.7057057057057055,1.486486486486486,0.9309309309309306,2.4174174174174166,True,True,True,True,True
2021-07-01,3M,6.5,6.49992733086832,0.7098342275799282,1.532209659344266,16.35487111668834,4.777777777777778,5.738738738738739,6.1441441441441444,6.504504504504505,6.81981981981982,7.135135135135135,8.741741741741741,1.396396396396396,0.6756756756756754,1.606606606606606,0.9609609609609615,2.5675675675675675,True,True,True,True,True
2021-08-01,3M,6.5,6.499981209814295,0.6778900969988112,1.0871337711078843,12.270629621172958,4.852852852852853,5.738738738738739,6.129129129129129,6.504504504504505,6.84984984984985,7.18018018018018,8.516516516516518,1.441441441441441,0.7207207207207205,1.3363363363363376,0.8858858858858865,2.222222222222224,True,True,True,True,True
2021-09-01,3M,6.5,6.500000363315679,0.6194918437024782,0.5690083669882666,7.015904370558009,5.018018018018018,5.768768768768769,6.129129129129129,6.48948948948949,6.84984984984985,7.21021021021021,8.23123123123123,1.441441441441441,0.7207207207207205,1.0210210210210207,0.7507507507507514,1.771771771771772,True,True,True,True,True
2021-10-01,3M,7.25,7.249947989943807,0.7033296649390388,0.6716895315379111,8.815670154185714,5.543543543543544,6.42942942942943,6.834834834834835,7.24024024024024,7.63063063063063,8.036036036036036,9.132132132132131,1.606606606606606,0.7957957957957955,1.0960960960960957,0.8858858858858856,1.9819819819819813,True,True,True,True,True
2021-11-01,3M,8.0,7.9994694881590265,0.7842163470901174,1.1105664846807513,11.34913053302163,6.1591591591591595,7.12012012012012,7.555555555555555,7.990990990990991,8.396396396396396,8.831831831831831,10.303303303303304,1.711711711711711,0.8408408408408405,1.4714714714714727,0.9609609609609606,2.4324324324324333,True,True,True,True,True
2021-12-01,3M,2.0,2.7083655905254065,0.635863039871635,1.388854167533759,4.742602088457876,2.015015015015015,2.09009009009009,2.225225225225225,2.5105105105105103,2.975975975975976,3.606606606606607,4.612612612612613,1.5165165165165169,0.7507507507507509,1.0060060060060056,0.07507507507507505,1.0810810810810807,True,True,True,True,True
2022-01-01,3M,8.75,8.747335806518066,0.8693633950545621,0.5148434734094474,7.165811519982936,6.63963963963964,7.7057057057057055,8.23123123123123,8.741741741741741,9.252252252252251,9.747747747747749,10.97897897897898,2.042042042042043,1.0210210210210207,1.2312312312312308,1.0660660660660657,2.2972972972972965,True,True,True,True,True
2022-02-01,3M,9.5,9.494216752593438,0.965314513307353,0.11566197375976145,4.075433401312394,7.105105105105105,8.306306306306306,8.891891891891891,9.492492492492492,10.093093093093094,10.64864864864865,11.984984984984985,2.3423423423423433,1.2012012012012026,1.3363363363363359,1.2012012012012008,2.5375375375375366,True,True,True,True,True
